ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-06-09,23566.60045614801,19277.886781799087,51547.30681167937,23566.60045614801,23566.60045614801,12033.104768815352,12033.104768815352,12033.104768815352,12663.882641530981,12663.882641530981,12663.882641530981,-630.7778727156294,-630.7778727156294,-630.7778727156294,0.0,0.0,0.0,35599.70522496336
2011-06-10,23642.888129396495,10940.297727246721,44119.51116251517,23642.888129396495,23642.888129396495,3025.160680122032,3025.160680122032,3025.160680122032,3493.2599434037847,3493.2599434037847,3493.2599434037847,-468.0992632817522,-468.0992632817522,-468.0992632817522,0.0,0.0,0.0,26668.04880951853
2011-06-11,23719.175772310504,-17314.497333101284,15673.40354596488,23719.175772310504,23719.175772310504,-23798.890054964162,-23798.890054964162,-23798.890054964162,-23440.837275749698,-23440.837275749698,-23440.837275749698,-358.05277921446503,-358.05277921446503,-358.05277921446503,0.0,0.0,0.0,-79.7142826536583
2011-06-12,23795.463415224513,-1291.1446106619605,31179.675771643222,23795.463415224513,23795.463415224513,-9023.090452949067,-9023.090452949067,-9023.090452949067,-8713.220740564864,-8713.220740564864,-8713.220740564864,-309.869712384203,-309.869712384203,-309.869712384203,0.0,0.0,0.0,14772.372962275445
2011-06-13,23871.75105813852,8157.48008802475,41697.26599845135,23871.75105813852,23871.75105813852,1773.8558213577774,1773.8558213577774,1773.8558213577774,2104.763423528827,2104.763423528827,2104.763423528827,-330.9076021710493,-330.9076021710493,-330.9076021710493,0.0,0.0,0.0,25645.6068794963
2011-06-14,23948.038701052526,15942.432919511575,48478.01244217251,23948.038701052526,23948.038701052526,7896.344071709421,7896.344071709421,7896.344071709421,8322.779428031648,8322.779428031648,8322.779428031648,-426.4353563222263,-426.4353563222263,-426.4353563222263,0.0,0.0,0.0,31844.382772761946
2011-06-15,24024.326343966535,12716.264713877557,45089.71472060428,24024.326343966535,24024.326343966535,4969.888609915125,4969.888609915125,4969.888609915125,5569.372579774441,5569.372579774441,5569.372579774441,-599.4839698593156,-599.4839698593156,-599.4839698593156,0.0,0.0,0.0,28994.21495388166
2011-06-16,24100.61398688054,19075.860745486807,52781.371493971135,24100.61398688054,24100.61398688054,11813.116323713242,11813.116323713242,11813.116323713242,12663.882641553068,12663.882641553068,12663.882641553068,-850.7663178398266,-850.7663178398266,-850.7663178398266,0.0,0.0,0.0,35913.73031059378
2011-06-17,24176.90162979455,9772.051374048882,43341.9812320362,24176.90162979455,24176.90162979455,2314.5925799484585,2314.5925799484585,2314.5925799484585,3493.259943391205,3493.259943391205,3493.259943391205,-1178.667363442747,-1178.667363442747,-1178.667363442747,0.0,0.0,0.0,26491.494209743007
2011-06-18,24253.189272708558,-15846.581298005198,16689.282483221465,24253.189272708558,24253.189272708558,-25020.141255732204,-25020.141255732204,-25020.141255732204,-23440.83727575946,-23440.83727575946,-23440.83727575946,-1579.3039799727426,-1579.3039799727426,-1579.3039799727426,0.0,0.0,0.0,-766.9519830236459
2011-06-19,24329.476915622567,-3094.258961314791,30060.09938526511,24329.476915622567,24329.476915622567,-10759.872240059123,-10759.872240059123,-10759.872240059123,-8713.220740591785,-8713.220740591785,-8713.220740591785,-2046.6514994673378,-2046.6514994673378,-2046.6514994673378,0.0,0.0,0.0,13569.604675563443
2011-06-20,24405.76455853657,8195.037533944569,41368.83850633267,24405.76455853657,24405.76455853657,-467.96871062058943,-467.96871062058943,-467.96871062058943,2104.7634235320274,2104.7634235320274,2104.7634235320274,-2572.732134152617,-2572.732134152617,-2572.732134152617,0.0,0.0,0.0,23937.795847915982
2011-06-21,24482.05220145058,13749.293111660763,46462.301256501734,24482.05220145058,24482.05220145058,5174.920799704948,5174.920799704948,5174.920799704948,8322.779428045864,8322.779428045864,8322.779428045864,-3147.858628340916,-3147.858628340916,-3147.858628340916,0.0,0.0,0.0,29656.97300115553
2011-06-22,24558.33984436459,10712.458343598279,43943.30785816495,24558.33984436459,24558.33984436459,1808.447640254707,1808.447640254707,1808.447640254707,5569.372579786265,5569.372579786265,5569.372579786265,-3760.924939531558,-3760.924939531558,-3760.924939531558,0.0,0.0,0.0,26366.787484619297
2011-06-23,24634.6274870875,16272.768172020516,49276.91476033991,24634.6274870875,24634.6274870875,8264.148178557021,8264.148178557021,8264.148178557021,12663.882641575156,12663.882641575156,12663.882641575156,-4399.734463018133,-4399.734463018133,-4399.734463018133,0.0,0.0,0.0,32898.77566564452
2011-06-24,24710.91512981041,7164.897089091989,39852.06659629211,24710.91512981041,24710.91512981041,-1558.0953959710262,-1558.0953959710262,-1558.0953959710262,3493.2599433566716,3493.2599433566716,3493.2599433566716,-5051.355339327698,-5051.355339327698,-5051.355339327698,0.0,0.0,0.0,23152.819733839384
2011-06-25,24787.202772533325,-20822.547703684108,10746.65480113445,24787.202772533325,24787.202772533325,-29143.32902012101,-29143.32902012101,-29143.32902012101,-23440.83727574969,-23440.83727574969,-23440.83727574969,-5702.49174437132,-5702.49174437132,-5702.49174437132,0.0,0.0,0.0,-4356.1262475876865
2011-06-26,24863.490415256234,-6890.743317330128,27028.44864576334,24863.490415256234,24863.490415256234,-15053.08051305989,-15053.08051305989,-15053.08051305989,-8713.220740576373,-8713.220740576373,-8713.220740576373,-6339.859772483517,-6339.859772483517,-6339.859772483517,0.0,0.0,0.0,9810.409902196345
2011-06-27,24939.778057979143,3225.4455627862603,36157.4721042265,24939.778057979143,24939.778057979143,-4845.7931634960805,-4845.7931634960805,-4845.7931634960805,2104.763423529247,2104.763423529247,2104.763423529247,-6950.556587025328,-6950.556587025328,-6950.556587025328,0.0,0.0,0.0,20093.984894483063
2011-06-28,25016.065700702053,9330.428341927462,43085.04969471849,25016.065700702053,25016.065700702053,800.3675036134289,800.3675036134289,800.3675036134289,8322.779428037113,8322.779428037113,8322.779428037113,-7522.411924423683,-7522.411924423683,-7522.411924423683,0.0,0.0,0.0,25816.433204315483
2011-06-29,25092.35334342497,7435.744289189776,39119.69291437519,25092.35334342497,25092.35334342497,-2474.9391982113916,-2474.9391982113916,-2474.9391982113916,5569.372579769897,5569.372579769897,5569.372579769897,-8044.311777981288,-8044.311777981288,-8044.311777981288,0.0,0.0,0.0,22617.414145213577
2011-06-30,25168.64098614788,13771.865038427446,45312.66740797308,25168.64098614788,25168.64098614788,4157.397511979376,4157.397511979376,4157.397511979376,12663.88264153995,12663.88264153995,12663.88264153995,-8506.485129560575,-8506.485129560575,-8506.485129560575,0.0,0.0,0.0,29326.038498127255
2011-07-01,25244.928628870788,4082.9082653176893,35950.53555318935,25244.928628870788,25244.928628870788,-5407.485960342103,-5407.485960342103,-5407.485960342103,3493.2599434144486,3493.2599434144486,3493.2599434144486,-8900.745903756553,-8900.745903756553,-8900.745903756553,0.0,0.0,0.0,19837.442668528685
2011-07-02,25321.216271593697,-23522.517927841134,8277.106691136754,25321.216271593697,25321.216271593697,-32661.5211215833,-32661.5211215833,-32661.5211215833,-23440.83727573992,-23440.83727573992,-23440.83727573992,-9220.683845843378,-9220.683845843378,-9220.683845843378,0.0,0.0,0.0,-7340.304849989603
2011-07-03,25397.503914316614,-8743.542932774617,23107.33529685499,25397.503914316614,25397.503914316614,-18175.020461286254,-18175.020461286254,-18175.020461286254,-8713.22074056178,-8713.22074056178,-8713.22074056178,-9461.799720724475,-9461.799720724475,-9461.799720724475,0.0,0.0,0.0,7222.48345303036
2011-07-04,25473.791557039523,1614.519910341909,33763.85370668518,25473.791557039523,25473.791557039523,-7516.818616371792,-7516.818616371792,-7516.818616371792,2104.7634235264677,2104.7634235264677,2104.7634235264677,-9621.58203989826,-9621.58203989826,-9621.58203989826,0.0,0.0,0.0,17956.972940667732
2011-07-05,25550.07920353404,6953.5442068068905,39730.95629724185,25550.07920353404,25550.07920353404,-1376.7449605904046,-1376.7449605904046,-1376.7449605904046,8322.779428051326,8322.779428051326,8322.779428051326,-9699.524388641732,-9699.524388641732,-9699.524388641732,0.0,0.0,0.0,24173.334242943634
2011-07-06,25626.36685002856,5889.254543773902,37269.52173764453,25626.36685002856,25626.36685002856,-4127.7117069458845,-4127.7117069458845,-4127.7117069458845,5569.372579766834,5569.372579766834,5569.372579766834,-9697.084286712718,-9697.084286712718,-9697.084286712718,0.0,0.0,0.0,21498.655143082677
2011-07-07,25702.654496523075,11706.926122430668,45442.77733346995,25702.654496523075,25702.654496523075,3046.296327233823,3046.296327233823,3046.296327233823,12663.882641562039,12663.882641562039,12663.882641562039,-9617.586314328217,-9617.586314328217,-9617.586314328217,0.0,0.0,0.0,28748.9508237569
2011-07-08,25778.942143017593,4755.294952502305,37469.53113029472,25778.942143017593,25778.942143017593,-5972.813971781708,-5972.813971781708,-5972.813971781708,3493.2599433799146,3493.2599433799146,3493.2599433799146,-9466.073915161624,-9466.073915161624,-9466.073915161624,0.0,0.0,0.0,19806.128171235887
2011-07-09,25855.229789512112,-23005.828598863613,9442.126451129003,25855.229789512112,25855.229789512112,-32689.953073428722,-32689.953073428722,-32689.953073428722,-23440.837275749687,-23440.837275749687,-23440.837275749687,-9249.115797679031,-9249.115797679031,-9249.115797679031,0.0,0.0,0.0,-6834.72328391661
2011-07-10,25931.517436006627,-7421.532791345036,23109.988168592314,25931.517436006627,25931.517436006627,-17687.794891054124,-17687.794891054124,-17687.794891054124,-8713.22074054637,-8713.22074054637,-8713.22074054637,-8974.574150507755,-8974.574150507755,-8974.574150507755,0.0,0.0,0.0,8243.722544952503
2011-07-11,26007.80508250115,3402.610776954331,34396.11288631922,26007.80508250115,26007.80508250115,-6546.579503994462,-6546.579503994462,-6546.579503994462,2104.7634235296673,2104.7634235296673,2104.7634235296673,-8651.34292752413,-8651.34292752413,-8651.34292752413,0.0,0.0,0.0,19461.225578506688
2011-07-12,26084.092728995663,10016.59559630065,41888.107401398796,26084.092728995663,26084.092728995663,33.714212737198004,33.714212737198004,33.714212737198004,8322.77942802931,8322.77942802931,8322.77942802931,-8289.065215292112,-8289.065215292112,-8289.065215292112,0.0,0.0,0.0,26117.806941732862
2011-07-13,26160.380375490186,7583.975841118555,40541.67662609875,26160.380375490186,26160.380375490186,-2328.46656861485,-2328.46656861485,-2328.46656861485,5569.3725797786565,5569.3725797786565,5569.3725797786565,-7897.839148393507,-7897.839148393507,-7897.839148393507,0.0,0.0,0.0,23831.913806875335
2011-07-14,26236.6680219847,15206.53661455712,47904.212276321734,26236.6680219847,26236.6680219847,5175.960664559939,5175.960664559939,5175.960664559939,12663.8826415563,12663.8826415563,12663.8826415563,-7487.92197699636,-7487.92197699636,-7487.92197699636,0.0,0.0,0.0,31412.62868654464
2011-07-15,26312.955668479226,5452.726075095892,38484.088689981225,26312.955668479226,26312.955668479226,-3576.1817723070326,-3576.1817723070326,-3576.1817723070326,3493.259943345382,3493.259943345382,3493.259943345382,-7069.441715652414,-7069.441715652414,-7069.441715652414,0.0,0.0,0.0,22736.77389617219
2011-07-16,26389.243320188085,-19442.824489470982,11524.44676857028,26389.243320188085,26389.243320188085,-30092.962598146074,-30092.962598146074,-30092.962598146074,-23440.837275728183,-23440.837275728183,-23440.837275728183,-6652.125322417886,-6652.125322417886,-6652.125322417886,0.0,0.0,0.0,-3703.719277957989
2011-07-17,26465.530971896944,-3914.224387396745,28867.137268663693,26465.530971896944,26465.530971896944,-14958.272333656378,-14958.272333656378,-14958.272333656378,-8713.220740572475,-8713.220740572475,-8713.220740572475,-6245.051593083902,-6245.051593083902,-6245.051593083902,0.0,0.0,0.0,11507.258638240566
2011-07-18,26541.8186236058,6056.473659255901,39401.81799767817,26541.8186236058,26541.8186236058,-3751.67251133937,-3751.67251133937,-3751.67251133937,2104.763423526888,2104.763423526888,2104.763423526888,-5856.435934866257,-5856.435934866257,-5856.435934866257,0.0,0.0,0.0,22790.14611226643
2011-07-19,26618.106275314658,13312.750374791236,46071.10105989806,26618.106275314658,26618.106275314658,2829.3264837530337,2829.3264837530337,2829.3264837530337,8322.779428030264,8322.779428030264,8322.779428030264,-5493.45294427723,-5493.45294427723,-5493.45294427723,0.0,0.0,0.0,29447.43275906769
2011-07-20,26694.393927023524,9779.288749235448,43395.08539139786,26694.393927023524,26694.393927023524,407.2712811898048,407.2712811898048,407.2712811898048,5569.372579790482,5569.372579790482,5569.372579790482,-5162.101298600676,-5162.101298600676,-5162.101298600676,0.0,0.0,0.0,27101.66520821333
2011-07-21,26770.681578732383,18589.41854941519,51281.2950479186,26770.681578732383,26770.681578732383,7796.768713411576,7796.768713411576,7796.768713411576,12663.882641578382,12663.882641578382,12663.882641578382,-4867.113928166808,-4867.113928166808,-4867.113928166808,0.0,0.0,0.0,34567.450292143956
2011-07-22,26846.969230441246,9255.561497297813,42654.97119193562,26846.969230441246,26846.969230441246,-1118.6548767746688,-1118.6548767746688,-1118.6548767746688,3493.259943403157,3493.259943403157,3493.259943403157,-4611.914820177826,-4611.914820177826,-4611.914820177826,0.0,0.0,0.0,25728.314353666578
2011-07-23,26923.256882150105,-16873.384960948642,15360.004644978131,26923.256882150105,26923.256882150105,-27839.459444519554,-27839.459444519554,-27839.459444519554,-23440.837275749676,-23440.837275749676,-23440.837275749676,-4398.622168769874,-4398.622168769874,-4398.622168769874,0.0,0.0,0.0,-916.2025623694499
2011-07-24,26999.544533858963,-2574.0749634700987,31884.947171485775,26999.544533858963,26999.544533858963,-12941.31672573534,-12941.31672573534,-12941.31672573534,-8713.220740557883,-8713.220740557883,-8713.220740557883,-4228.095985177457,-4228.095985177457,-4228.095985177457,0.0,0.0,0.0,14058.227808123624
2011-07-25,27075.832185567822,7644.608468303367,41150.19666742275,27075.832185567822,27075.832185567822,-1995.2633460659422,-1995.2633460659422,-1995.2633460659422,2104.763423537308,2104.763423537308,2104.763423537308,-4100.026769603251,-4100.026769603251,-4100.026769603251,0.0,0.0,0.0,25080.56883950188
2011-07-26,27152.11983727668,15036.855048796284,46702.28107385407,27152.11983727668,27152.11983727668,4309.718955258507,4309.718955258507,4309.718955258507,8322.779428021511,8322.779428021511,8322.779428021511,-4013.060472763004,-4013.060472763004,-4013.060472763004,0.0,0.0,0.0,31461.83879253519
2011-07-27,27228.407488985544,11955.784554788348,45557.288453685294,27228.407488985544,27228.407488985544,1604.4187944209973,1604.4187944209973,1604.4187944209973,5569.372579759226,5569.372579759226,5569.372579759226,-3964.9537853382285,-3964.9537853382285,-3964.9537853382285,0.0,0.0,0.0,28832.826283406543
2011-07-28,27304.695144099715,19214.154829736322,51916.35653048132,27304.695144099715,27304.695144099715,8711.129815162261,8711.129815162261,8711.129815162261,12663.882641571008,12663.882641571008,12663.882641571008,-3952.752826408749,-3952.752826408749,-3952.752826408749,0.0,0.0,0.0,36015.824959261976
2011-07-29,27380.98279921389,10053.975386022546,43019.53699943207,27380.98279921389,27380.98279921389,-479.7276454113311,-479.7276454113311,-479.7276454113311,3493.2599434170265,3493.2599434170265,3493.2599434170265,-3972.9875888283577,-3972.9875888283577,-3972.9875888283577,0.0,0.0,0.0,26901.25515380256
2011-07-30,27457.27045432806,-16033.64837600265,17245.186121524872,27457.27045432806,27457.27045432806,-27462.711338703048,-27462.711338703048,-27462.711338703048,-23440.837275747712,-23440.837275747712,-23440.837275747712,-4021.8740629553345,-4021.8740629553345,-4021.8740629553345,0.0,0.0,0.0,-5.440884374987945
2011-07-31,27533.558109442234,-1580.103512878482,31614.591456449016,27533.558109442234,27533.558109442234,-12808.736554304316,-12808.736554304316,-12808.736554304316,-8713.220740543286,-8713.220740543286,-8713.220740543286,-4095.5158137610306,-4095.5158137610306,-4095.5158137610306,0.0,0.0,0.0,14724.821555137918
2011-08-01,27609.845764556405,8766.938132911202,41958.54976375271,27609.845764556405,27609.845764556405,-2085.3335099832248,-2085.3335099832248,-2085.3335099832248,2104.7634235345267,2104.7634235345267,2104.7634235345267,-4190.0969335177515,-4190.0969335177515,-4190.0969335177515,0.0,0.0,0.0,25524.51225457318
2011-08-02,27686.13341967058,15513.211054719963,47506.82813161908,27686.13341967058,27686.13341967058,4020.7207009850763,4020.7207009850763,4020.7207009850763,8322.77942804543,8322.77942804543,8322.77942804543,-4302.058727060355,-4302.058727060355,-4302.058727060355,0.0,0.0,0.0,31706.854120655655
2011-08-03,27762.42107478475,12190.82754580799,43904.283341468516,27762.42107478475,27762.42107478475,1141.1193866414203,1141.1193866414203,1141.1193866414203,5569.372579799239,5569.372579799239,5569.372579799239,-4428.253193157819,-4428.253193157819,-4428.253193157819,0.0,0.0,0.0,28903.54046142617
2011-08-04,27838.708729898925,19428.82713574412,51716.10563254207,27838.708729898925,27838.708729898925,8097.815322768238,8097.815322768238,8097.815322768238,12663.882641565267,12663.882641565267,12663.882641565267,-4566.067318797031,-4566.067318797031,-4566.067318797031,0.0,0.0,0.0,35936.52405266716
2011-08-05,27914.996385013095,9149.275688820311,42799.355009827465,27914.996385013095,27914.996385013095,-1220.2534267609976,-1220.2534267609976,-1220.2534267609976,3493.2599434264007,3493.2599434264007,3493.2599434264007,-4713.513370187398,-4713.513370187398,-4713.513370187398,0.0,0.0,0.0,26694.742958252096
2011-08-06,27991.284040127266,-16687.923712901273,16580.040051104963,27991.284040127266,27991.284040127266,-28310.11898021072,-28310.11898021072,-28310.11898021072,-23440.837275757473,-23440.837275757473,-23440.837275757473,-4869.281704453239,-4869.281704453239,-4869.281704453239,0.0,0.0,0.0,-318.83494008345224
2011-08-07,28067.57169524144,-2427.089375656403,30620.219196968577,28067.57169524144,28067.57169524144,-13745.974833574948,-13745.974833574948,-13745.974833574948,-8713.220740568579,-8713.220740568579,-8713.220740568579,-5032.7540930063715,-5032.7540930063715,-5032.7540930063715,0.0,0.0,0.0,14321.596861666492
2011-08-08,28143.859350355608,8540.029470146726,41378.22068452244,28143.859350355608,28143.859350355608,-3099.2136674306125,-3099.2136674306125,-3099.2136674306125,2104.763423524529,2104.763423524529,2104.763423524529,-5203.977090955142,-5203.977090955142,-5203.977090955142,0.0,0.0,0.0,25044.645682924995
2011-08-09,28220.147005308747,15540.192410614192,47396.984146406685,28220.147005308747,28220.147005308747,2939.182875100893,2939.182875100893,2939.182875100893,8322.779428059646,8322.779428059646,8322.779428059646,-5383.596552958753,-5383.596552958753,-5383.596552958753,0.0,0.0,0.0,31159.32988040964
2011-08-10,28296.43466026189,11596.724534125893,44515.34563697189,28296.43466026189,28296.43466026189,-3.3833506752111293,-3.3833506752111293,-3.3833506752111293,5569.372579782875,5569.372579782875,5569.372579782875,-5572.7559304580855,-5572.7559304580855,-5572.7559304580855,0.0,0.0,0.0,28293.051309586677
2011-08-11,28372.722315215033,18227.974743204886,51837.03164996485,28372.722315215033,28372.722315215033,6890.92020696221,6890.92020696221,6890.92020696221,12663.882641559527,12663.882641559527,12663.882641559527,-5772.962434597317,-5772.962434597317,-5772.962434597317,0.0,0.0,0.0,35263.642522177244
2011-08-12,28449.009970168172,10025.56076292968,42328.46852271819,28449.009970168172,28449.009970168172,-2492.6665188304105,-2492.6665188304105,-2492.6665188304105,3493.25994344027,3493.25994344027,3493.25994344027,-5985.9264622706805,-5985.9264622706805,-5985.9264622706805,0.0,0.0,0.0,25956.34345133776
2011-08-13,28525.29762512131,-16432.758275213124,14443.25438417261,28525.29762512131,28525.29762512131,-29654.21808882345,-29654.21808882345,-29654.21808882345,-23440.837275735972,-23440.837275735972,-23440.837275735972,-6213.380813087474,-6213.380813087474,-6213.380813087474,0.0,0.0,0.0,-1128.9204637021394
2011-08-14,28601.585280074454,-2889.6484683484537,30497.870187762135,28601.585280074454,28601.585280074454,-15170.107871943412,-15170.107871943412,-15170.107871943412,-8713.220740554796,-8713.220740554796,-8713.220740554796,-6456.887131388617,-6456.887131388617,-6456.887131388617,0.0,0.0,0.0,13431.477408131042
2011-08-15,28677.872935027597,7263.747954519419,40834.24471071118,28677.872935027597,28677.872935027597,-4612.874232959591,-4612.874232959591,-4612.874232959591,2104.76342352773,2104.76342352773,2104.76342352773,-6717.637656487321,-6717.637656487321,-6717.637656487321,0.0,0.0,0.0,24064.998702068006
2011-08-16,28754.160589980736,14451.984185429958,45590.33655405307,28754.160589980736,28754.160589980736,1326.5186977842206,1326.5186977842206,1326.5186977842206,8322.779428027925,8322.779428027925,8322.779428027925,-6996.260730243704,-6996.260730243704,-6996.260730243704,0.0,0.0,0.0,30080.679287764957
2011-08-17,28830.448244933876,11062.727293933513,43435.459766688924,28830.448244933876,28830.448244933876,-1723.2659984604666,-1723.2659984604666,-1723.2659984604666,5569.372579794698,5569.372579794698,5569.372579794698,-7292.638578255164,-7292.638578255164,-7292.638578255164,0.0,0.0,0.0,27107.18224647341
2011-08-18,28906.73589988702,18793.185807430447,50266.036012874036,28906.73589988702,28906.73589988702,5058.136998725988,5058.136998725988,5058.136998725988,12663.88264157998,12663.88264157998,12663.88264157998,-7605.745642853991,-7605.745642853991,-7605.745642853991,0.0,0.0,0.0,33964.87289861301
2011-08-19,28983.02355484016,8092.740556853357,40858.71498890919,28983.02355484016,28983.02355484016,-4440.255263237829,-4440.255263237829,-4440.255263237829,3493.25994342769,3493.25994342769,3493.25994342769,-7933.51520666552,-7933.51520666552,-7933.51520666552,0.0,0.0,0.0,24542.768291602333
2011-08-20,29059.311209793304,-18471.88771085717,14172.837800358777,29059.311209793304,29059.311209793304,-31713.57849466949,-31713.57849466949,-31713.57849466949,-23440.837275734008,-23440.837275734008,-23440.837275734008,-8272.741218935489,-8272.741218935489,-8272.741218935489,0.0,0.0,0.0,-2654.2672848761867
2011-08-21,29135.598866364213,-4498.51031811128,27271.0889939136,29135.598866364213,29135.598866364213,-17332.241887139844,-17332.241887139844,-17332.241887139844,-8713.220740539386,-8713.220740539386,-8713.220740539386,-8619.021146600458,-8619.021146600458,-8619.021146600458,0.0,0.0,0.0,11803.356979224369
2011-08-22,29211.88652293513,6542.292531700138,38486.82306131651,29211.88652293513,29211.88652293513,-6861.980927754792,-6861.980927754792,-6861.980927754792,2104.763423538148,2104.763423538148,2104.763423538148,-8966.74435129294,-8966.74435129294,-8966.74435129294,0.0,0.0,0.0,22349.90559518034
2011-08-23,29288.17417950604,11446.035301757862,44464.94007084696,29288.17417950604,29288.17417950604,-986.3495546764709,-986.3495546764709,-986.3495546764709,8322.779428051845,8322.779428051845,8322.779428051845,-9309.128982728314,-9309.128982728314,-9309.128982728314,0.0,0.0,0.0,28301.82462482957
2011-08-24,29364.461836076956,9200.688165600757,41879.76840668729,29364.461836076956,29364.461836076956,-4068.93614644834,-4068.93614644834,-4068.93614644834,5569.372579763442,5569.372579763442,5569.372579763442,-9638.308726211782,-9638.308726211782,-9638.308726211782,0.0,0.0,0.0,25295.525689628616
2011-08-25,29440.74949264787,15477.319010074398,49065.96886622138,29440.74949264787,29440.74949264787,2718.4136412454973,2718.4136412454973,2718.4136412454973,12663.88264154641,12663.88264154641,12663.88264154641,-9945.469000300913,-9945.469000300913,-9945.469000300913,0.0,0.0,0.0,32159.163133893366
2011-08-26,29517.037149218784,7114.012659335255,38832.621708098945,29517.037149218784,29517.037149218784,-6727.770483320223,-6727.770483320223,-6727.770483320223,3493.2599434151116,3493.2599434151116,3493.2599434151116,-10221.030426735335,-10221.030426735335,-10221.030426735335,0.0,0.0,0.0,22789.26666589856
2011-08-27,29593.324805789693,-20729.76048308627,11972.667336474771,29593.324805789693,29593.324805789693,-33895.71292325469,-33895.71292325469,-33895.71292325469,-23440.837275755504,-23440.837275755504,-23440.837275755504,-10454.875647499179,-10454.875647499179,-10454.875647499179,0.0,0.0,0.0,-4302.388117464994
2011-08-28,29669.61246236061,-5514.342116758258,26440.61208979728,29669.61246236061,29669.61246236061,-19349.83464243248,-19349.83464243248,-19349.83464243248,-8713.22074052479,-8713.22074052479,-8713.22074052479,-10636.613901907689,-10636.613901907689,-10636.613901907689,0.0,0.0,0.0,10319.777819928127
2011-08-29,29745.90011893152,5290.952369596309,38022.035994320286,29745.90011893152,29745.90011893152,-8651.112833499561,-8651.112833499561,-8651.112833499561,2104.7634235149517,2104.7634235149517,2104.7634235149517,-10755.876257014514,-10755.876257014514,-10755.876257014514,0.0,0.0,0.0,21094.787285431958
2011-08-30,29822.187775502436,11532.62050474224,44138.14922030678,29822.187775502436,29822.187775502436,-2479.853632433597,-2479.853632433597,-2479.853632433597,8322.779428043092,8322.779428043092,8322.779428043092,-10802.633060476688,-10802.633060476688,-10802.633060476688,0.0,0.0,0.0,27342.334143068838
2011-08-31,29898.47543207335,8116.414559172982,40132.211690628996,29898.47543207335,29898.47543207335,-5198.151524521267,-5198.151524521267,-5198.151524521267,5569.372579747077,5569.372579747077,5569.372579747077,-10767.524104268343,-10767.524104268343,-10767.524104268343,0.0,0.0,0.0,24700.323907552083
2011-09-01,29974.763088644257,15283.992026176962,49032.61285108188,29974.763088644257,29974.763088644257,2021.6914507103754,2021.6914507103754,2021.6914507103754,12663.882641566861,12663.882641566861,12663.882641566861,-10642.191190856485,-10642.191190856485,-10642.191190856485,0.0,0.0,0.0,31996.454539354632
2011-09-02,30051.050742513897,7003.785659913498,39804.51043778082,30051.050742513897,30051.050742513897,-6926.342369652308,-6926.342369652308,-6926.342369652308,3493.259943402532,3493.259943402532,3493.259943402532,-10419.602313054838,-10419.602313054838,-10419.602313054838,0.0,0.0,0.0,23124.70837286159
2011-09-03,30127.338396383533,-20652.631433384053,11897.07475818236,30127.338396383533,30127.338396383533,-33535.19379300451,-33535.19379300451,-33535.19379300451,-23440.837275734008,-23440.837275734008,-23440.837275734008,-10094.356517270504,-10094.356517270504,-10094.356517270504,0.0,0.0,0.0,-3407.8553966209765
2011-09-04,30203.626050253173,-3784.290033875285,27683.527785192422,30203.626050253173,30203.626050253173,-18376.17947026917,-18376.17947026917,-18376.17947026917,-8713.220740550085,-8713.220740550085,-8713.220740550085,-9662.958729719085,-9662.958729719085,-9662.958729719085,0.0,0.0,0.0,11827.446579984004
2011-09-05,30279.913704122806,7337.291882079732,40162.88921825288,30279.913704122806,30279.913704122806,-7019.290963750665,-7019.290963750665,-7019.290963750665,2104.7634235253713,2104.7634235253713,2104.7634235253713,-9124.054387276035,-9124.054387276035,-9124.054387276035,0.0,0.0,0.0,23260.622740372142
2011-09-06,30356.201357992442,13003.461919127052,46395.022184858775,30356.201357992442,30356.201357992442,-155.83519127414337,-155.83519127414337,-155.83519127414337,8322.779428034339,8322.779428034339,8322.779428034339,-8478.614619308482,-8478.614619308482,-8478.614619308482,0.0,0.0,0.0,30200.3661667183
2011-09-07,30432.489011862075,12353.107170536636,43599.303431839726,30432.489011862075,30432.489011862075,-2160.6913731675154,-2160.6913731675154,-2160.6913731675154,5569.37257978709,5569.37257978709,5569.37257978709,-7730.063952954605,-7730.063952954605,-7730.063952954605,0.0,0.0,0.0,28271.79763869456
2011-09-08,30508.77666573171,19084.806505996654,51360.80198815983,30508.77666573171,30508.77666573171,5779.538611410309,5779.538611410309,5779.538611410309,12663.882641531658,12663.882641531658,12663.882641531658,-6884.344030121348,-6884.344030121348,-6884.344030121348,0.0,0.0,0.0,36288.31527714202
2011-09-09,30585.064319601344,12072.483764588314,43683.02275769168,30585.064319601344,30585.064319601344,-2456.648645588763,-2456.648645588763,-2456.648645588763,3493.2599434164003,3493.2599434164003,3493.2599434164003,-5949.908589005163,-5949.908589005163,-5949.908589005163,0.0,0.0,0.0,28128.41567401258
2011-09-10,30661.35197347098,-13428.077495054575,19331.774742356592,30661.35197347098,30661.35197347098,-28378.484201798816,-28378.484201798816,-28378.484201798816,-23440.83727574377,-23440.83727574377,-23440.83727574377,-4937.646926055046,-4937.646926055046,-4937.646926055046,0.0,0.0,0.0,2282.867771672165
