CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14339,243,1,309.52,1,At Risk / Churned
14340,219,1,134.7,1,At Risk / Churned
14341,45,8,2166.98,0,Champions
14342,21,4,668.5600000000001,0,Champions
14344,127,8,889.9300000000001,0,Champions
14345,39,1,108.97999999999999,0,Champions
14346,121,2,1021.58,0,Champions
14348,260,1,409.57,1,At Risk / Churned
14349,10,1,133.5,0,Champions
14350,274,1,282.93,1,At Risk / Churned
14351,165,1,51.0,1,At Risk / Churned
14352,157,4,1078.96,1,At Risk / Churned
14353,215,1,90.6,1,At Risk / Churned
14354,6,2,163.62,0,Champions
14355,366,1,174.4,1,At Risk / Churned
14356,80,2,701.23,0,Champions
14357,43,1,225.12,0,Champions
14359,19,3,912.18,0,Champions
14360,32,4,2118.03,0,Champions
14362,22,1,151.5,0,Champions
14364,109,8,3717.35,0,Champions
14367,8,16,9227.82,3,Champions
14368,320,1,155.0,1,At Risk / Churned
14371,295,1,100.5,1,At Risk / Churned
14373,358,1,76.55,1,At Risk / Churned
14375,185,1,235.56,1,At Risk / Churned
14377,191,2,617.05,1,At Risk / Churned
14379,44,2,348.1,0,Champions
14381,52,1,202.68,0,Champions
14382,26,1,615.49,0,Champions
14383,38,3,1247.69,0,Champions
14385,9,3,202.11,0,Champions
14386,297,1,142.4,1,At Risk / Churned
14387,33,3,1727.6,0,Champions
14388,10,8,3212.84,0,Champions
14389,65,2,1043.46,0,Champions
14390,10,9,4642.57,0,Champions
14393,218,1,67.95,1,At Risk / Churned
14395,2,9,3479.91,0,Champions
14396,65,2,487.99,0,Champions
14397,3,19,2612.96,3,Champions
14400,149,1,574.7,1,At Risk / Churned
14401,4,13,4051.48,0,Champions
14403,130,4,1475.81,0,Champions
14404,34,6,1449.32,0,Champions
14406,119,1,156.75,0,Champions
14407,107,6,2157.73,0,Champions
14408,11,7,2599.03,0,Champions
14409,71,6,2059.4500000000003,0,Champions
14410,92,9,1100.27,0,Champions
14411,311,1,1063.0,1,At Risk / Churned
14412,43,2,770.03,0,Champions
14413,362,1,121.05,1,At Risk / Churned
14414,92,7,1496.98,0,Champions
14415,1,13,5855.57,3,Champions
14416,22,2,490.22,0,Champions
14418,4,3,1937.25,0,Champions
14419,11,6,1051.79,0,Champions
14420,99,1,387.52,0,Champions
14421,57,2,813.11,0,Champions
14422,1,6,4263.64,0,Champions
14423,218,1,265.2,1,At Risk / Churned
14424,18,1,322.08,0,Champions
14426,24,10,4481.67,0,Champions
14427,50,2,363.34000000000003,0,Champions
14428,7,5,1224.06,0,Champions
14431,303,1,470.36,1,At Risk / Churned
14432,10,6,2248.5,0,Champions
14434,22,6,1372.8,0,Champions
14436,99,1,89.06,0,Champions
14437,366,1,63.0,1,At Risk / Churned
14438,306,1,131.9,1,At Risk / Churned
14439,320,1,2661.24,1,At Risk / Churned
14440,8,5,2357.6800000000003,0,Champions
14441,1,4,1712.89,0,Champions
14442,205,2,1589.82,1,At Risk / Churned
14443,54,4,1420.2,0,Champions
14446,1,4,1010.35,0,Champions
14447,19,5,1163.23,0,Champions
14448,9,2,375.35,0,Champions
14449,19,4,885.8,0,Champions
14450,181,3,483.25,1,At Risk / Churned
14451,60,2,643.9,0,Champions
14452,11,2,259.05,0,Champions
14453,190,1,119.93,1,At Risk / Churned
14456,5,9,3017.28,0,Champions
14457,311,1,113.64,1,At Risk / Churned
14459,155,1,1837.92,1,At Risk / Churned
14460,110,3,434.34,0,Champions
14461,148,3,2103.06,1,At Risk / Churned
14462,66,11,1980.57,0,Champions
14463,98,3,529.62,0,Champions
14465,247,3,1038.44,1,At Risk / Churned
14466,29,7,2272.4,0,Champions
14467,18,4,596.26,0,Champions
14470,12,2,461.19,0,Champions
14472,104,8,1852.67,0,Champions
14473,74,2,234.34000000000003,0,Champions
14474,46,1,547.66,0,Champions
14475,72,3,925.85,0,Champions
14476,257,1,193.0,1,At Risk / Churned
14477,20,4,1309.6,0,Champions
14479,254,2,316.25,1,At Risk / Churned
14480,11,1,279.05,0,Champions
14481,165,2,636.51,1,At Risk / Churned
14482,18,6,2022.81,0,Champions
14483,282,1,137.1,1,At Risk / Churned
14484,50,1,321.92,0,Champions
14485,39,1,162.8,0,Champions
14487,27,6,1165.48,0,Champions
14488,68,1,1064.28,0,Champions
14489,207,1,463.38,1,At Risk / Churned
14491,175,2,340.93,1,At Risk / Churned
14493,7,5,2383.2400000000002,0,Champions
14494,26,1,139.56,0,Champions
14495,51,2,123.8,0,Champions
14496,312,2,538.8100000000001,1,At Risk / Churned
14497,309,1,475.37,1,At Risk / Churned
14498,43,5,1957.32,0,Champions
14499,26,3,808.44,0,Champions
14500,88,3,356.85,0,Champions
14501,184,2,251.21,1,At Risk / Churned
14502,20,11,2429.83,0,Champions
14503,3,6,3543.26,0,Champions
14504,47,4,673.26,0,Champions
14505,17,8,5859.43,0,Champions
14506,17,5,1960.65,0,Champions
14507,24,6,1367.88,0,Champions
14508,22,2,268.05,0,Champions
14511,11,5,1314.81,0,Champions
14512,188,2,275.28,1,At Risk / Churned
14513,101,3,455.59000000000003,0,Champions
14514,61,3,990.2,0,Champions
14515,18,6,2076.89,0,Champions
14517,33,2,330.45,0,Champions
14518,64,1,174.37,0,Champions
14520,2,2,270.6,0,Champions
14522,24,4,974.54,0,Champions
14523,108,1,241.09,0,Champions
14524,32,9,1843.83,0,Champions
14525,20,9,4215.9,0,Champions
14527,3,55,8507.13,3,Champions
14528,37,1,364.21999999999997,0,Champions
14529,60,3,578.61,0,Champions
14530,26,6,2862.11,0,Champions
14532,236,4,932.85,1,At Risk / Churned
14533,25,7,1949.72,0,Champions
14534,3,18,4397.3,3,Champions
14535,60,3,2854.84,0,Champions
14536,260,1,170.95,1,At Risk / Churned
14537,58,1,355.56,0,Champions
14538,65,2,388.25,0,Champions
14539,16,2,537.48,0,Champions
14540,10,3,952.66,0,Champions
14541,59,8,1453.35,0,Champions
14542,186,1,103.25,1,At Risk / Churned
14543,29,16,3599.73,3,Champions
14544,24,2,2004.3,0,Champions
14546,5,5,2573.93,0,Champions
14547,4,8,3974.75,0,Champions
14548,151,2,652.8,1,At Risk / Churned
14549,311,1,289.24,1,At Risk / Churned
14550,11,2,757.37,0,Champions
14551,18,2,186.23,0,Champions
14552,152,1,164.22,1,At Risk / Churned
14553,19,5,859.27,0,Champions
14554,10,4,2279.4900000000002,0,Champions
14555,57,2,312.54,0,Champions
14557,85,1,788.38,0,Champions
14560,7,22,2237.77,3,Champions
14561,76,3,1080.76,0,Champions
14562,4,18,5006.77,3,Champions
14565,96,4,3099.12,0,Champions
14566,111,1,1432.0,0,Champions
14567,57,2,1530.3600000000001,0,Champions
14569,1,1,227.39,0,Champions
14570,281,2,218.06,1,At Risk / Churned
14572,3,7,2804.54,0,Champions
14573,180,9,1639.82,1,At Risk / Churned
14576,372,1,35.400000000000006,1,At Risk / Churned
14577,13,4,859.71,0,Champions
14578,3,1,168.63,0,Champions
14581,17,1,138.6,0,Champions
14582,41,1,114.11,0,Champions
14583,6,5,986.96,0,Champions
14584,169,4,1033.06,1,At Risk / Churned
14585,50,1,157.05,0,Champions
14586,277,1,237.36,1,At Risk / Churned
14587,19,9,1580.29,0,Champions
14589,372,1,39.75,1,At Risk / Churned
14591,15,4,1320.21,0,Champions
14592,35,3,557.94,0,Champions
14593,22,3,617.15,0,Champions
14594,7,2,363.33,0,Champions
14595,20,6,1740.6,0,Champions
14597,11,2,866.24,0,Champions
14598,44,1,221.97,0,Champions
14600,306,1,393.33000000000004,1,At Risk / Churned
14601,11,1,213.96,0,Champions
14603,275,1,660.0,1,At Risk / Churned
14606,1,93,12076.15,2,Champions
14607,16,14,16209.5,3,Champions
14608,4,4,1785.15,0,Champions
14609,72,4,601.56,0,Champions
14616,243,3,406.08000000000004,1,At Risk / Churned
14618,9,3,553.44,0,Champions
14619,246,1,394.44,1,At Risk / Churned
14620,206,2,412.78000000000003,1,At Risk / Churned
14621,1,5,1788.3600000000001,0,Champions
14622,185,1,320.58000000000004,1,At Risk / Churned
14623,32,5,886.7,0,Champions
14624,57,2,225.85,0,Champions
14625,196,2,899.63,1,At Risk / Churned
14626,24,4,2791.27,0,Champions
14628,91,2,671.96,0,Champions
14629,4,2,955.26,0,Champions
14631,51,3,1006.98,0,Champions
14632,263,1,114.56,1,At Risk / Churned
14633,266,1,344.90000000000003,1,At Risk / Churned
14636,36,2,609.85,0,Champions
14638,51,1,443.6,0,Champions
14639,52,6,2984.49,0,Champions
14640,24,6,2107.38,0,Champions
14641,22,1,110.46,0,Champions
14642,59,1,96.12,0,Champions
14643,170,2,693.8100000000001,1,At Risk / Churned
14644,68,2,830.76,0,Champions
14645,157,2,597.09,1,At Risk / Churned
14646,2,73,280206.02,4,Champions
14647,201,1,236.04000000000002,1,At Risk / Churned
14649,5,4,1402.59,0,Champions
14651,67,2,653.75,0,Champions
14652,77,1,114.18,0,Champions
14653,1,7,1926.65,0,Champions
14655,8,4,1932.23,0,Champions
14656,169,2,291.05,1,At Risk / Churned
14657,18,4,848.22,0,Champions
14658,5,2,247.15,0,Champions
14659,9,9,2529.93,0,Champions
14660,87,2,285.74,0,Champions
14661,27,1,107.95,0,Champions
14662,29,4,741.37,0,Champions
14664,20,2,636.24,0,Champions
14665,61,5,1835.7,0,Champions
14666,24,1,195.25,0,Champions
14667,11,25,9175.04,3,Champions
14669,242,3,1259.24,1,At Risk / Churned
14670,280,2,392.86,1,At Risk / Churned
14672,235,2,765.55,1,At Risk / Churned
14673,3,5,1736.4,0,Champions
14675,16,1,596.36,0,Champions
14676,31,6,2548.2400000000002,0,Champions
14680,25,16,28754.11,3,Champions
14681,71,3,498.95,0,Champions
14682,188,2,52.0,1,At Risk / Churned
14684,26,5,1201.51,0,Champions
14687,107,1,628.38,0,Champions
14688,8,21,5579.1,3,Champions
14689,209,1,112.8,1,At Risk / Churned
14690,44,2,355.05,0,Champions
14691,31,5,2114.33,0,Champions
14692,137,4,591.55,0,Champions
14693,265,1,172.9,1,At Risk / Churned
14696,4,7,2078.95,0,Champions
14697,218,2,188.60999999999999,1,At Risk / Churned
14698,2,5,1217.27,0,Champions
14699,214,1,109.13000000000001,1,At Risk / Churned
14700,32,3,2195.1,0,Champions
14701,11,9,2526.09,0,Champions
14702,1,17,3251.79,3,Champions
14703,15,1,318.17,0,Champions
14704,11,9,1493.96,0,Champions
14705,199,1,179.0,1,At Risk / Churned
14708,3,3,1126.37,0,Champions
14709,15,13,4921.04,0,Champions
14710,14,4,599.48,0,Champions
14711,10,11,2839.62,0,Champions
14712,29,3,917.07,0,Champions
14713,9,11,2662.2,0,Champions
14714,24,1,160.19,0,Champions
14715,25,4,867.38,0,Champions
14716,43,2,307.51,0,Champions
14719,2,5,1581.84,0,Champions
14720,6,3,663.81,0,Champions
14722,147,1,180.42000000000002,1,At Risk / Churned
14723,10,6,1122.3600000000001,0,Champions
14725,25,1,655.58,0,Champions
14727,274,1,268.58,1,At Risk / Churned
14729,374,1,313.49,1,At Risk / Churned
14730,1,8,1897.57,0,Champions
14731,47,3,380.02,0,Champions
14732,8,8,2702.4900000000002,0,Champions
14733,16,12,9585.91,3,Champions
14735,4,32,6065.69,3,Champions
14737,4,3,1164.55,0,Champions
14738,43,7,1314.45,0,Champions
14739,4,7,3902.28,0,Champions
14740,197,3,1448.21,1,At Risk / Churned
14741,12,6,1400.34,0,Champions
14744,16,7,1099.98,0,Champions
14745,113,5,1220.26,0,Champions
14747,249,1,328.2,1,At Risk / Churned
14748,29,5,1415.75,0,Champions
14752,44,1,389.64,0,Champions
14753,87,1,563.15,0,Champions
14754,45,2,638.05,0,Champions
14755,10,11,5010.28,0,Champions
14756,15,1,738.96,0,Champions
14757,75,1,420.5,0,Champions
14758,145,4,1484.06,0,Champions
14759,5,3,1625.97,0,Champions
14760,297,1,89.2,1,At Risk / Churned
14761,59,2,255.9,0,Champions
14762,264,1,300.52,1,At Risk / Churned
14764,47,1,278.3,0,Champions
14765,29,3,254.11,0,Champions
14766,8,6,2473.37,0,Champions
14768,17,2,192.60000000000002,0,Champions
14769,3,8,10416.98,0,Champions
14770,232,2,876.42,1,At Risk / Churned
14772,112,1,139.26,0,Champions
14775,58,3,1011.9,0,Champions
14776,51,11,2538.3,0,Champions
14778,127,2,730.86,0,Champions
14779,281,3,386.15,1,At Risk / Churned
14780,55,2,447.68,0,Champions
14782,320,1,200.10000000000002,1,At Risk / Churned
14784,26,2,289.99,0,Champions
14785,10,2,77.4,0,Champions
14788,7,2,679.4399999999999,0,Champions
14789,29,1,197.64,0,Champions
14790,17,4,745.06,0,Champions
14792,64,1,6.2,0,Champions
14793,21,1,228.99,0,Champions
14794,3,7,1319.91,0,Champions
14795,166,1,131.45000000000002,1,At Risk / Churned
14796,1,17,7975.49,3,Champions
14798,53,3,173.74,0,Champions
14799,51,1,157.7,0,Champions
14800,48,12,4331.79,0,Champions
14801,61,1,189.34,0,Champions
14803,162,3,845.55,1,At Risk / Churned
14804,9,1,353.27,0,Champions
14805,15,4,546.4,0,Champions
14806,75,1,193.39000000000001,0,Champions
14808,40,8,2718.6,0,Champions
14810,41,11,2085.33,0,Champions
14813,370,2,152.88,1,At Risk / Churned
14815,37,2,778.5,0,Champions
14816,197,1,271.85,1,At Risk / Churned
14817,200,2,1110.34,1,At Risk / Churned
14818,74,3,657.8,0,Champions
14819,64,2,272.07,0,Champions
14820,21,4,507.29,0,Champions
14821,367,1,48.800000000000004,1,At Risk / Churned
14823,180,3,321.43,1,At Risk / Churned
14824,10,4,1127.71,0,Champions
14825,4,12,2221.01,0,Champions
14828,197,3,2139.76,1,At Risk / Churned
14829,29,4,697.55,0,Champions
14830,53,1,188.88,0,Champions
14834,18,6,1720.3,0,Champions
14836,10,3,102.44999999999999,0,Champions
14837,90,4,1649.5,0,Champions
14840,268,1,62.85,1,At Risk / Churned
14841,53,6,3295.76,0,Champions
14842,44,4,2824.69,0,Champions
14844,64,4,3189.81,0,Champions
14847,149,1,309.4,1,At Risk / Churned
14849,22,25,7930.54,3,Champions
14850,312,1,325.75,1,At Risk / Churned
14851,23,2,511.35,0,Champions
14852,58,6,2836.69,0,Champions
14853,24,2,475.8,0,Champions
14854,78,7,2740.03,0,Champions
14855,119,2,645.65,0,Champions
14856,36,3,1290.53,0,Champions
14857,60,2,1173.12,0,Champions
14859,13,4,1353.74,0,Champions
14860,19,1,170.32,0,Champions
14861,52,1,125.79,0,Champions
14862,26,2,841.1999999999999,0,Champions
14863,29,1,266.76,0,Champions
14865,7,2,52.2,0,Champions
14866,11,12,14389.9,3,Champions
14867,186,3,710.28,1,At Risk / Churned
14868,3,8,2953.59,0,Champions
14869,9,2,721.45,0,Champions
14870,262,1,327.25,1,At Risk / Churned
14871,3,4,501.28000000000003,0,Champions
14873,210,1,519.68,1,At Risk / Churned
14875,108,2,1465.3200000000002,0,Champions
14878,13,9,1476.09,0,Champions
14880,77,3,690.59,0,Champions
14881,20,1,255.4,0,Champions
14882,27,2,589.7,0,Champions
14883,19,6,761.59,0,Champions
14885,132,1,765.3199999999999,0,Champions
14886,253,1,364.8,1,At Risk / Churned
14887,79,1,1862.0,0,Champions
14888,207,1,369.2,1,At Risk / Churned
14889,336,1,135.9,1,At Risk / Churned
14890,254,1,125.65,1,At Risk / Churned
14891,148,2,554.38,1,At Risk / Churned
14893,10,2,1237.8500000000001,0,Champions
14894,85,1,655.75,0,Champions
14895,8,20,11138.710000000001,3,Champions
14896,205,2,468.77000000000004,1,At Risk / Churned
14897,8,4,1366.38,0,Champions
14898,23,6,1269.31,0,Champions
14901,11,9,1421.29,0,Champions
14902,26,1,332.66,0,Champions
14903,21,5,2795.33,0,Champions
14904,2,2,1025.44,0,Champions
14905,158,2,616.15,1,At Risk / Churned
14907,3,7,3501.1,0,Champions
14908,74,1,277.8,0,Champions
14910,3,4,434.35,0,Champions
14911,1,201,143711.17,2,Champions
14912,17,2,867.85,0,Champions
14913,36,4,1227.43,0,Champions
14915,91,2,307.48,0,Champions
14916,71,4,1268.98,0,Champions
14918,116,2,1610.15,0,Champions
14920,213,2,977.77,1,At Risk / Churned
14921,30,2,1316.07,0,Champions
14923,51,1,749.1,0,Champions
14924,246,1,310.05,1,At Risk / Churned
14929,32,1,223.88,0,Champions
14930,109,3,2362.96,0,Champions
14931,5,5,1257.68,0,Champions
14932,366,1,363.53,1,At Risk / Churned
14934,82,2,1890.94,0,Champions
14935,297,1,1784.71,1,At Risk / Churned
14936,34,8,8137.02,0,Champions
14937,57,3,1621.88,0,Champions
14944,30,12,5900.25,0,Champions
14946,14,1,100.9,0,Champions
14947,72,2,290.82,0,Champions
14948,23,6,1101.97,0,Champions
14950,19,1,371.2,0,Champions
14951,79,1,311.69,0,Champions
14952,60,11,8099.49,0,Champions
14953,25,1,285.67,0,Champions
14954,12,1,294.85,0,Champions
14957,253,1,58.49,1,At Risk / Churned
14958,147,3,483.72999999999996,1,At Risk / Churned
14959,64,4,695.42,0,Champions
14960,8,2,221.27,0,Champions
14961,11,9,7044.68,0,Champions
14962,271,1,126.7,1,At Risk / Churned
14963,10,5,1472.34,0,Champions
14964,247,1,206.21,1,At Risk / Churned
14965,96,2,596.09,0,Champions
14966,15,1,183.02,0,Champions
14967,50,1,463.8,0,Champions
14968,30,1,147.59,0,Champions
14970,68,4,1592.06,0,Champions
14971,35,3,1097.98,0,Champions
14972,128,1,114.77,0,Champions
14973,107,3,1314.45,0,Champions
14974,37,1,89.94,0,Champions
14975,57,1,279.94,0,Champions
14976,57,7,790.86,0,Champions
14978,72,5,1921.3700000000001,0,Champions
14981,246,1,102.12,1,At Risk / Churned
14984,19,2,202.37,0,Champions
14985,198,2,292.01,1,At Risk / Churned
14987,16,2,326.4,0,Champions
14988,212,1,334.54,1,At Risk / Churned
14995,39,2,231.98000000000002,0,Champions
14997,46,3,546.1999999999999,0,Champions
14998,170,2,414.87,1,At Risk / Churned
15000,48,1,490.52,0,Champions
15002,116,4,1641.76,0,Champions
15004,147,1,1220.77,1,At Risk / Churned
15005,16,28,6295.37,3,Champions
15006,51,1,480.38,0,Champions
15007,159,1,156.91,1,At Risk / Churned
15009,12,3,1259.43,0,Champions
15010,36,1,308.94,0,Champions
15012,54,2,405.04,0,Champions
15014,43,2,257.67,0,Champions
15016,173,1,170.04,1,At Risk / Churned
15017,34,1,125.58,0,Champions
15018,39,3,496.21000000000004,0,Champions
15019,267,1,252.81,1,At Risk / Churned
15021,9,9,1871.77,0,Champions
15022,12,4,852.39,0,Champions
15023,3,11,6720.41,0,Champions
15024,10,10,1636.43,0,Champions
15025,33,1,361.96,0,Champions
15026,80,3,469.0,0,Champions
15027,31,4,1066.1499999999999,0,Champions
15028,8,4,627.13,0,Champions
15030,72,2,518.28,0,Champions
15031,4,4,653.19,0,Champions
15032,256,3,4959.1,1,At Risk / Churned
15033,5,10,2557.18,0,Champions
15034,16,8,4274.16,0,Champions
15035,90,1,252.73000000000002,0,Champions
15036,72,3,429.56,0,Champions
15038,59,6,685.74,0,Champions
15039,10,47,19766.59,3,Champions
15041,170,1,179.93,1,At Risk / Churned
15042,199,1,135.93,1,At Risk / Churned
15043,31,1,537.0,0,Champions
15044,19,17,7634.7300000000005,3,Champions
15045,152,2,735.66,1,At Risk / Churned
15046,9,15,5090.42,3,Champions
15047,270,1,343.62,1,At Risk / Churned
15048,65,4,381.0,0,Champions
15049,274,1,121.17000000000002,1,At Risk / Churned
15050,25,3,1737.69,0,Champions
15051,23,3,1383.3600000000001,0,Champions
15052,319,1,207.73000000000002,1,At Risk / Churned
15053,5,3,693.95,0,Champions
15054,12,2,302.1,0,Champions
15057,275,2,1489.5,1,At Risk / Churned
15058,25,11,2102.54,0,Champions
15059,41,9,1337.72,0,Champions
15060,8,4,294.25,0,Champions
15061,4,48,54534.14,3,Champions
15062,71,4,987.86,0,Champions
15063,213,1,370.79999999999995,1,At Risk / Churned
15065,38,4,3158.13,0,Champions
15066,53,1,893.59,0,Champions
15067,78,3,1744.76,0,Champions
15068,46,2,553.36,0,Champions
15069,179,1,1109.53,1,At Risk / Churned
15070,373,1,106.2,1,At Risk / Churned
15071,94,2,982.07,0,Champions
15073,10,3,1043.41,0,Champions
15074,105,1,735.67,0,Champions
15075,78,1,773.03,0,Champions
15076,173,1,880.85,1,At Risk / Churned
15078,7,32,9743.11,3,Champions
15079,213,4,895.61,1,At Risk / Churned
15081,22,5,504.8,0,Champions
15083,257,1,88.2,1,At Risk / Churned
15087,282,1,306.94,1,At Risk / Churned
15088,21,2,1160.07,0,Champions
15089,10,6,2420.84,0,Champions
15090,308,1,381.32,1,At Risk / Churned
15091,68,1,480.71,0,Champions
15092,215,2,457.81,1,At Risk / Churned
15093,18,6,4597.02,0,Champions
15095,104,4,1370.6,0,Champions
15096,43,1,219.39000000000001,0,Champions
15097,4,1,248.08,0,Champions
15098,182,3,39916.5,3,Champions
15099,84,1,410.48,0,Champions
15100,334,3,876.0,1,At Risk / Churned
15101,9,2,317.53,0,Champions
15103,31,2,703.36,0,Champions
15104,197,2,993.54,1,At Risk / Churned
15105,18,7,2298.93,0,Champions
15106,18,5,1422.52,0,Champions
15107,311,6,319.5,1,At Risk / Churned
15108,142,4,1300.25,0,Champions
15109,246,1,484.95,1,At Risk / Churned
15110,24,4,996.1,0,Champions
15111,29,3,1567.48,0,Champions
15113,10,3,3509.43,0,Champions
15114,30,10,2760.56,0,Champions
15115,18,1,340.11,0,Champions
15116,18,4,1352.75,0,Champions
15117,15,5,1551.78,0,Champions
15118,134,1,244.8,0,Champions
15119,246,1,266.4,1,At Risk / Churned
15120,134,1,358.82,0,Champions
15121,50,2,457.72,0,Champions
15122,114,3,1633.78,0,Champions
15123,7,2,2199.31,0,Champions
15124,23,2,184.19,0,Champions
15125,25,15,11528.48,3,Champions
15127,66,1,406.53,0,Champions
15128,60,4,1471.0,0,Champions
15129,50,11,3447.4,0,Champions
15130,170,1,330.11,1,At Risk / Churned
15132,18,5,977.9300000000001,0,Champions
15133,128,3,982.42,0,Champions
15134,15,8,1387.99,0,Champions
15135,239,1,139.05,1,At Risk / Churned
15136,3,4,1286.7,0,Champions
15139,240,2,178.96,1,At Risk / Churned
15140,52,7,2354.25,0,Champions
15142,46,1,498.74,0,Champions
15143,226,1,259.45,1,At Risk / Churned
15144,8,17,6580.44,3,Champions
15145,4,4,1194.73,0,Champions
15146,165,2,1327.16,1,At Risk / Churned
15147,240,1,623.5,1,At Risk / Churned
15148,11,1,301.29,0,Champions
15149,134,1,520.8000000000001,0,Champions
15150,17,10,5291.33,0,Champions
15152,10,13,4745.69,0,Champions
15153,31,1,329.25,0,Champions
15154,75,1,254.28,0,Champions
15156,1,3,961.49,0,Champions
15157,4,3,1936.07,0,Champions
15158,45,1,401.40000000000003,0,Champions
15159,2,30,18641.010000000002,3,Champions
15160,357,1,158.16,1,At Risk / Churned
15163,18,2,304.47,0,Champions
15164,69,3,824.58,0,Champions
15165,373,1,487.75,1,At Risk / Churned
15167,321,1,158.8,1,At Risk / Churned
15168,26,1,106.56,0,Champions
15171,331,1,1289.5,1,At Risk / Churned
15172,9,5,1624.05,0,Champions
15174,323,1,135.75,1,At Risk / Churned
15175,72,1,224.14,0,Champions
15178,260,1,40.5,1,At Risk / Churned
15179,18,5,2206.95,0,Champions
15180,367,1,87.5,1,At Risk / Churned
15181,66,3,689.4799999999999,0,Champions
15182,154,2,622.85,1,At Risk / Churned
15184,29,2,402.2,0,Champions
15185,70,1,310.62,0,Champions
15186,14,2,411.41,0,Champions
15187,2,16,4777.18,3,Champions
15189,1,41,16225.39,3,Champions
15192,120,3,1044.32,0,Champions
15193,61,1,499.32,0,Champions
15194,3,15,7616.53,3,Champions
15195,3,1,3861.0,0,Champions
15197,11,3,1079.6100000000001,0,Champions
15198,92,2,193.64,0,Champions
15199,59,4,1268.7,0,Champions
15201,87,5,1236.54,0,Champions
15203,26,6,1827.8,0,Champions
15204,357,1,316.58,1,At Risk / Churned
15205,85,2,653.24,0,Champions
15206,10,4,420.29999999999995,0,Champions
15208,1,5,870.12,0,Champions
15210,225,1,331.18,1,At Risk / Churned
15211,60,2,894.4100000000001,0,Champions
15212,241,1,101.8,1,At Risk / Churned
15213,319,2,328.35,1,At Risk / Churned
15214,2,8,1661.44,0,Champions
15215,47,3,734.94,0,Champions
15216,88,1,96.6,0,Champions
15218,11,11,5756.89,0,Champions
15219,176,1,305.75,1,At Risk / Churned
15220,52,6,1778.96,0,Champions
15221,366,1,403.25,1,At Risk / Churned
15222,319,1,585.0,1,At Risk / Churned
15223,226,2,755.75,1,At Risk / Churned
15224,358,2,322.08,1,At Risk / Churned
15225,234,1,409.40000000000003,1,At Risk / Churned
15226,311,1,154.41,1,At Risk / Churned
15227,37,5,1219.4,0,Champions
15228,66,4,3386.71,0,Champions
15230,239,2,429.6,1,At Risk / Churned
15232,113,2,612.06,0,Champions
15234,277,1,197.0,1,At Risk / Churned
15235,218,12,2247.51,1,At Risk / Churned
15236,299,1,321.05,1,At Risk / Churned
15237,2,4,1412.32,0,Champions
15238,29,3,1071.99,0,Champions
15239,10,2,780.59,0,Champions
15240,45,5,1706.57,0,Champions
15241,67,8,1756.44,0,Champions
15243,74,1,316.68,0,Champions
15244,65,2,631.57,0,Champions
15245,134,3,2515.84,0,Champions
15246,238,2,514.15,1,At Risk / Churned
15247,122,1,356.0,0,Champions
15249,32,13,6688.46,3,Champions
15251,9,11,10484.99,3,Champions
15252,36,2,740.78,0,Champions
15253,16,5,918.1999999999999,0,Champions
15254,127,1,300.36,0,Champions
15255,67,1,890.85,0,Champions
15256,149,1,98.45,1,At Risk / Churned
15257,283,1,317.15,1,At Risk / Churned
15258,169,2,623.16,1,At Risk / Churned
15260,100,7,1810.77,0,Champions
15261,135,1,254.82,0,Champions
15262,324,1,178.95000000000002,1,At Risk / Churned
15263,107,1,156.51,0,Champions
15264,64,1,393.74,0,Champions
15265,151,2,1506.1200000000001,1,At Risk / Churned
15266,338,1,119.3,1,At Risk / Churned
15267,22,5,1717.36,0,Champions
15269,24,1,408.8,0,Champions
15270,16,7,2379.49,0,Champions
15271,7,15,2493.34,3,Champions
15272,57,2,721.94,0,Champions
15274,4,2,716.57,0,Champions
15275,38,1,615.14,0,Champions
15276,66,1,128.63,0,Champions
15277,47,1,255.89999999999998,0,Champions
15279,355,1,290.51,1,At Risk / Churned
15280,172,1,113.12,1,At Risk / Churned
15281,59,9,2332.15,0,Champions
15286,50,1,240.55,0,Champions
15287,22,2,486.69,0,Champions
15288,43,5,2306.52,0,Champions
15289,29,3,939.78,0,Champions
15290,5,18,7943.22,3,Champions
15291,26,15,4668.3,3,Champions
15292,201,1,178.39,1,At Risk / Churned
15296,51,6,3672.86,0,Champions
15297,10,3,641.94,0,Champions
15298,2,12,4799.9,0,Champions
15299,67,7,4507.01,0,Champions
15300,64,1,496.44,0,Champions
15301,51,12,5049.95,0,Champions
15303,290,1,574.02,1,At Risk / Churned
15304,61,8,694.4000000000001,0,Champions
15306,64,3,1174.35,0,Champions
15307,96,1,205.3,0,Champions
15308,274,1,310.47,1,At Risk / Churned
15311,1,91,60632.75,2,Champions
15312,75,4,924.85,0,Champions
15313,110,1,52.0,0,Champions
15314,199,1,327.97,1,At Risk / Churned
15315,64,2,570.5,0,Champions
15316,327,1,165.0,1,At Risk / Churned
15318,4,1,312.62,0,Champions
15319,284,1,204.5,1,At Risk / Churned
15320,44,1,267.13,0,Champions
15321,71,3,2748.31,0,Champions
15322,86,1,679.68,0,Champions
15325,104,1,161.74,0,Champions
15326,334,1,311.71,1,At Risk / Churned
15327,53,1,208.75,0,Champions
15329,39,3,1049.7,0,Champions
15330,32,2,714.96,0,Champions
15332,366,4,1661.06,1,At Risk / Churned
15333,208,1,1028.56,1,At Risk / Churned
